,Номенклатура,КлассТовара
15630,c9a3525f-4c71-11e1-a28a-001517c526f0,Средне продаваемый
15631,c9a35260-4c71-11e1-a28a-001517c526f0,Средне продаваемый
15632,c9a35261-4c71-11e1-a28a-001517c526f0,Средне продаваемый
15633,c9a35262-4c71-11e1-a28a-001517c526f0,Средне продаваемый
15634,c9a35263-4c71-11e1-a28a-001517c526f0,Средне продаваемый
15635,c9a35264-4c71-11e1-a28a-001517c526f0,Наименее продаваемый
15636,c9a35265-4c71-11e1-a28a-001517c526f0,Наименее продаваемый
15637,c9a35266-4c71-11e1-a28a-001517c526f0,Средне продаваемый
15638,c9a35267-4c71-11e1-a28a-001517c526f0,Средне продаваемый
15639,c9a35268-4c71-11e1-a28a-001517c526f0,Средне продаваемый
15640,c9a35269-4c71-11e1-a28a-001517c526f0,Средне продаваемый
15641,c9a3526a-4c71-11e1-a28a-001517c526f0,Средне продаваемый
15642,c9a3526b-4c71-11e1-a28a-001517c526f0,Средне продаваемый
15643,c9a3526c-4c71-11e1-a28a-001517c526f0,Средне продаваемый
15644,c9a3526d-4c71-11e1-a28a-001517c526f0,Средне продаваемый
15645,c9a3526e-4c71-11e1-a28a-001517c526f0,Наименее продаваемый
15646,c9a3526f-4c71-11e1-a28a-001517c526f0,Наименее продаваемый
15647,c9a35270-4c71-11e1-a28a-001517c526f0,Средне продаваемый
15648,c9a35271-4c71-11e1-a28a-001517c526f0,Средне продаваемый
15649,c9ac6ef7-e46a-11de-9339-00151716f9f5,Наименее продаваемый
15650,c9ac6ef9-e46a-11de-9339-00151716f9f5,Наиболее продаваемый
15651,c9ac6efa-e46a-11de-9339-00151716f9f5,Средне продаваемый
15652,c9b4ec9a-5d8a-11df-a51a-001517c526f1,Наименее продаваемый
15653,c9b66a74-63d1-11df-befb-001517c526f1,Наименее продаваемый
15654,c9c11b1c-f9ca-11de-97f8-00151716f9f5,Наименее продаваемый
15655,c9c11b25-f9ca-11de-97f8-00151716f9f5,Наименее продаваемый
15656,c9c11b27-f9ca-11de-97f8-00151716f9f5,Наименее продаваемый
15657,c9c6313f-fa1c-11e0-bb05-001517c526f0,Средне продаваемый
15658,c9cc5bfb-5154-11e1-98ed-001517c526f0,Средне продаваемый
15659,c9cc5bfc-5154-11e1-98ed-001517c526f0,Средне продаваемый
15660,c9d9fa24-d865-11dc-bbdd-00151716f9f5,Наименее продаваемый
15661,c9d9fa25-d865-11dc-bbdd-00151716f9f5,Наименее продаваемый
15662,c9e642f7-c435-11de-91b6-00151716f9f5,Средне продаваемый
15663,c9e642fa-c435-11de-91b6-00151716f9f5,Средне продаваемый
15664,c9e642fe-c435-11de-91b6-00151716f9f5,Средне продаваемый
15665,c9e64307-c435-11de-91b6-00151716f9f5,Средне продаваемый
15666,c9e64309-c435-11de-91b6-00151716f9f5,Средне продаваемый
15667,c9e6430b-c435-11de-91b6-00151716f9f5,Средне продаваемый
15668,c9e6430e-c435-11de-91b6-00151716f9f5,Средне продаваемый
15669,c9e6430f-c435-11de-91b6-00151716f9f5,Средне продаваемый
15670,c9e64310-c435-11de-91b6-00151716f9f5,Средне продаваемый
15671,c9e64311-c435-11de-91b6-00151716f9f5,Средне продаваемый
15672,c9e64312-c435-11de-91b6-00151716f9f5,Средне продаваемый
15673,c9e64313-c435-11de-91b6-00151716f9f5,Средне продаваемый
15674,c9e64314-c435-11de-91b6-00151716f9f5,Средне продаваемый
15675,c9f02d30-9562-11db-a149-00001a1933df,Средне продаваемый
15676,c9f69f11-6f52-11e1-b1d4-001517c526f0,Наименее продаваемый
15677,c9f69f12-6f52-11e1-b1d4-001517c526f0,Наименее продаваемый
15678,ca068b3f-bba2-11da-ab47-0002b3552d75,Наиболее продаваемый
15679,ca1500c4-0416-11e1-a357-001517de70ad,Наименее продаваемый
15680,ca189a4f-ee2d-11e0-9d40-001517c526f0,Средне продаваемый
15681,ca1bfb75-e87e-11db-b692-00001a1933df,Наиболее продаваемый
15682,ca1bfb7f-e87e-11db-b692-00001a1933df,Наиболее продаваемый
15683,ca1bfb80-e87e-11db-b692-00001a1933df,Наиболее продаваемый
15684,ca25da1e-01ed-11e0-96fe-001517c526f0,Наименее продаваемый
15685,ca25da1f-01ed-11e0-96fe-001517c526f0,Наименее продаваемый
15686,ca27a68d-230e-11dd-ba83-00151716f9f5,Наиболее продаваемый
15687,ca27a68e-230e-11dd-ba83-00151716f9f5,Наиболее продаваемый
15688,ca3621ea-d75a-11e0-b720-001517c526f0,Наименее продаваемый
15689,ca3628a9-4652-11e1-ac39-001517c526f0,Наименее продаваемый
15690,ca3628aa-4652-11e1-ac39-001517c526f0,Наименее продаваемый
15691,ca3628ab-4652-11e1-ac39-001517c526f0,Наименее продаваемый
15692,ca43f0fa-1ebf-11e0-90cc-001517c526f0,Средне продаваемый
15693,ca4d5ef7-837c-11dd-8f04-00151716f9f5,Средне продаваемый
15694,ca583846-156e-11e1-92d4-001517c526f0,Средне продаваемый
15695,ca6ffcfa-9b66-11df-8004-001517c526f0,Средне продаваемый
15696,ca6ffcfc-9b66-11df-8004-001517c526f0,Наиболее продаваемый
15697,ca6ffcfd-9b66-11df-8004-001517c526f0,Наиболее продаваемый
15698,ca6ffcfe-9b66-11df-8004-001517c526f0,Наиболее продаваемый
15699,ca76710f-1658-11e1-b4ae-001517c526f0,Наименее продаваемый
15700,ca771e7a-08d2-11e1-a6ce-001517c526f0,Средне продаваемый
15701,ca771e7c-08d2-11e1-a6ce-001517c526f0,Наиболее продаваемый
15702,ca771e7d-08d2-11e1-a6ce-001517c526f0,Средне продаваемый
15703,ca771e7e-08d2-11e1-a6ce-001517c526f0,Наиболее продаваемый
15704,ca88ee6c-f905-11df-9c4e-001517c526f0,Средне продаваемый
15705,ca88ee6d-f905-11df-9c4e-001517c526f0,Средне продаваемый
15706,ca88ee6e-f905-11df-9c4e-001517c526f0,Средне продаваемый
15707,ca88ee6f-f905-11df-9c4e-001517c526f0,Средне продаваемый
15708,ca88ee70-f905-11df-9c4e-001517c526f0,Средне продаваемый
15709,ca8d7ccb-6a2b-11e0-adfd-001517c526f0,Средне продаваемый
15710,ca94fa82-c739-11dd-8921-00151716f9f5,Наименее продаваемый
15711,ca9cc451-00ec-11df-9cf0-00151716f9f5,Средне продаваемый
15712,ca9dd2fb-5c53-11e1-8cc2-001517c526f0,Средне продаваемый
15713,ca9eb3d0-56b5-11dd-914b-00151716f9f5,Наиболее продаваемый
15714,ca9eb3d1-56b5-11dd-914b-00151716f9f5,Наиболее продаваемый
15715,ca9eb3d2-56b5-11dd-914b-00151716f9f5,Наиболее продаваемый
15716,caa640af-77b1-11dc-8b66-00151716f9f5,Средне продаваемый
15717,caa640b5-77b1-11dc-8b66-00151716f9f5,Средне продаваемый
15718,caa640bb-77b1-11dc-8b66-00151716f9f5,Средне продаваемый
15719,caa640bd-77b1-11dc-8b66-00151716f9f5,Наименее продаваемый
15720,caa640c2-77b1-11dc-8b66-00151716f9f5,Средне продаваемый
15721,cabb16b6-882e-11e1-98e3-001517c526f0,Наименее продаваемый
15722,cac4e263-3b20-11e0-966b-001517c526f0,Наиболее продаваемый
15723,cad6e19d-f4ac-11dc-af0e-00151716f9f5,Средне продаваемый
15724,cad75145-e246-11db-be31-00173147c81e,Наиболее продаваемый
15725,cad75149-e246-11db-be31-00173147c81e,Средне продаваемый
15726,cad7514a-e246-11db-be31-00173147c81e,Наиболее продаваемый
15727,cade61b6-b19c-11df-9285-001517c526f0,Средне продаваемый
15728,cade61b7-b19c-11df-9285-001517c526f0,Средне продаваемый
15729,cade61b8-b19c-11df-9285-001517c526f0,Средне продаваемый
15730,cade61b9-b19c-11df-9285-001517c526f0,Средне продаваемый
15731,caea09fa-d9ed-11e0-8b8b-001517c526f0,Средне продаваемый
15732,caed76f9-3d7d-11e0-8878-001517c52644,Средне продаваемый
15733,caf43e8d-ac08-11e0-aa9c-00155d030b07,Средне продаваемый
15734,caf67477-9df5-11df-8ad4-001517c526f0,Наименее продаваемый
15735,caf67479-9df5-11df-8ad4-001517c526f0,Наименее продаваемый
15736,cb2c8877-eac2-11de-97f8-00151716f9f5,Наименее продаваемый
15737,cb33e4b4-af4e-11df-80a9-001517c526f0,Средне продаваемый
15738,cb402842-f306-11e0-8ca6-001517c526f0,Средне продаваемый
15739,cb402843-f306-11e0-8ca6-001517c526f0,Наиболее продаваемый
15740,cb402844-f306-11e0-8ca6-001517c526f0,Средне продаваемый
15741,cb402845-f306-11e0-8ca6-001517c526f0,Наиболее продаваемый
15742,cb402846-f306-11e0-8ca6-001517c526f0,Средне продаваемый
15743,cb402847-f306-11e0-8ca6-001517c526f0,Средне продаваемый
15744,cb402848-f306-11e0-8ca6-001517c526f0,Средне продаваемый
15745,cb4c8398-bc6f-11df-96d3-001517c526f0,Средне продаваемый
15746,cb4d7355-93d8-11df-a7ea-001517c526f0,Наименее продаваемый
15747,cb6dcbe0-0a6e-11e1-9a08-001517c526f0,Средне продаваемый
15748,cb6e4908-4972-11e0-8091-001517c526f0,Средне продаваемый
15749,cb6e4909-4972-11e0-8091-001517c526f0,Средне продаваемый
15750,cb8eaf9d-5f12-11e0-96ea-001517c526f0,Средне продаваемый
15751,cb8eaf9f-5f12-11e0-96ea-001517c526f0,Наименее продаваемый
15752,cb8eafa2-5f12-11e0-96ea-001517c526f0,Средне продаваемый
15753,cb8eafa7-5f12-11e0-96ea-001517c526f0,Средне продаваемый
15754,cb8eafa8-5f12-11e0-96ea-001517c526f0,Средне продаваемый
15755,cb8eafa9-5f12-11e0-96ea-001517c526f0,Наименее продаваемый
15756,cb8eafaa-5f12-11e0-96ea-001517c526f0,Наименее продаваемый
15757,cb8eafb3-5f12-11e0-96ea-001517c526f0,Средне продаваемый
15758,cb8eafb8-5f12-11e0-96ea-001517c526f0,Наименее продаваемый
15759,cb8eafbc-5f12-11e0-96ea-001517c526f0,Наименее продаваемый
15760,cb8eafbf-5f12-11e0-96ea-001517c526f0,Наименее продаваемый
15761,cb8eafc0-5f12-11e0-96ea-001517c526f0,Наименее продаваемый
15762,cb8eafc1-5f12-11e0-96ea-001517c526f0,Наименее продаваемый
15763,cb8eafc2-5f12-11e0-96ea-001517c526f0,Наименее продаваемый
15764,cb8eafc5-5f12-11e0-96ea-001517c526f0,Наименее продаваемый
15765,cb8eafc7-5f12-11e0-96ea-001517c526f0,Наименее продаваемый
15766,cb8eafca-5f12-11e0-96ea-001517c526f0,Наименее продаваемый
15767,cb8eafcc-5f12-11e0-96ea-001517c526f0,Наименее продаваемый
15768,cb8eafcd-5f12-11e0-96ea-001517c526f0,Наименее продаваемый
15769,cb8eafce-5f12-11e0-96ea-001517c526f0,Наименее продаваемый
15770,cb8eafcf-5f12-11e0-96ea-001517c526f0,Наименее продаваемый
15771,cb998ab4-cf99-11dc-9e96-00151716f9f5,Наименее продаваемый
15772,cb998ab5-cf99-11dc-9e96-00151716f9f5,Наименее продаваемый
15773,cb998abc-cf99-11dc-9e96-00151716f9f5,Наиболее продаваемый
15774,cb998ac1-cf99-11dc-9e96-00151716f9f5,Наименее продаваемый
15775,cb998ac3-cf99-11dc-9e96-00151716f9f5,Наименее продаваемый
15776,cb998ac4-cf99-11dc-9e96-00151716f9f5,Средне продаваемый
15777,cba8af59-253a-11e1-85b0-001517c526f0,Средне продаваемый
15778,cba8af5a-253a-11e1-85b0-001517c526f0,Наименее продаваемый
15779,cbb01247-289e-11de-a6ae-00151716f9f5,Средне продаваемый
15780,cbb01248-289e-11de-a6ae-00151716f9f5,Наиболее продаваемый
15781,cbb01249-289e-11de-a6ae-00151716f9f5,Наиболее продаваемый
15782,cbbb7f9a-2bdc-11df-9e0f-001517c526f1,Наименее продаваемый
15783,cbbb7f9b-2bdc-11df-9e0f-001517c526f1,Средне продаваемый
15784,cbbb7f9c-2bdc-11df-9e0f-001517c526f1,Наименее продаваемый
15785,cbc70005-115a-11df-a2bd-00151716f9f5,Средне продаваемый
15786,cbc70006-115a-11df-a2bd-00151716f9f5,Средне продаваемый
15787,cbc70007-115a-11df-a2bd-00151716f9f5,Средне продаваемый
15788,cbc70008-115a-11df-a2bd-00151716f9f5,Средне продаваемый
15789,cbc7000a-115a-11df-a2bd-00151716f9f5,Средне продаваемый
15790,cbc7000b-115a-11df-a2bd-00151716f9f5,Средне продаваемый
15791,cbc7000c-115a-11df-a2bd-00151716f9f5,Средне продаваемый
15792,cbf9a5e5-d38e-11e0-9f24-001517c526f0,Наиболее продаваемый
15793,cc1716b9-db58-11db-9085-00001a1933df,Средне продаваемый
15794,cc1a176d-bb57-11dd-a873-00151716f9f5,Наименее продаваемый
15795,cc1badc1-3295-11e1-9afa-001517c526f0,Средне продаваемый
15796,cc1badc2-3295-11e1-9afa-001517c526f0,Наиболее продаваемый
15797,cc291bf6-c3d8-11e0-9d28-001517d7bde1,Наименее продаваемый
15798,cc3424f2-2a36-11de-9151-00151716f9f5,Наиболее продаваемый
15799,cc3424f3-2a36-11de-9151-00151716f9f5,Средне продаваемый
15800,cc3424f5-2a36-11de-9151-00151716f9f5,Средне продаваемый
15801,cc3424f6-2a36-11de-9151-00151716f9f5,Средне продаваемый
15802,cc3424f7-2a36-11de-9151-00151716f9f5,Средне продаваемый
15803,cc35a700-851d-11e1-be12-001517c526f0,Наименее продаваемый
15804,cc35a701-851d-11e1-be12-001517c526f0,Наименее продаваемый
15805,cc461841-9c63-11e0-82df-00155d030b07,Наименее продаваемый
15806,cc506f70-9267-11e0-bd68-00155d030b07,Наиболее продаваемый
15807,cc526515-c7ad-11e0-b984-001517c526f0,Средне продаваемый
15808,cc526516-c7ad-11e0-b984-001517c526f0,Средне продаваемый
15809,cc526517-c7ad-11e0-b984-001517c526f0,Средне продаваемый
15810,cc526518-c7ad-11e0-b984-001517c526f0,Средне продаваемый
15811,cc526519-c7ad-11e0-b984-001517c526f0,Средне продаваемый
15812,cc52651a-c7ad-11e0-b984-001517c526f0,Средне продаваемый
15813,cc52651b-c7ad-11e0-b984-001517c526f0,Средне продаваемый
15814,cc52651c-c7ad-11e0-b984-001517c526f0,Средне продаваемый
15815,cc52651d-c7ad-11e0-b984-001517c526f0,Средне продаваемый
15816,cc52651e-c7ad-11e0-b984-001517c526f0,Наименее продаваемый
15817,cc52651f-c7ad-11e0-b984-001517c526f0,Средне продаваемый
15818,cc526520-c7ad-11e0-b984-001517c526f0,Средне продаваемый
15819,cc5a7cd0-3e34-11e0-b6a3-001517c526f0,Средне продаваемый
15820,cc5a7cd2-3e34-11e0-b6a3-001517c526f0,Средне продаваемый
15821,cc5a7cd3-3e34-11e0-b6a3-001517c526f0,Средне продаваемый
15822,cc610aea-c79d-11db-b0e6-00001a1933df,Средне продаваемый
15823,cc6610c5-c7b8-11dc-a7c9-00151716f9f5,Средне продаваемый
15824,cc6610cc-c7b8-11dc-a7c9-00151716f9f5,Наименее продаваемый
15825,cc6ba196-3368-11e0-96c3-001517c526f0,Средне продаваемый
15826,cc6ba197-3368-11e0-96c3-001517c526f0,Средне продаваемый
15827,cc791188-59bf-11e0-b259-001517c526f0,Средне продаваемый
15828,cc791189-59bf-11e0-b259-001517c526f0,Средне продаваемый
15829,cc79118b-59bf-11e0-b259-001517c526f0,Средне продаваемый
15830,cc79118c-59bf-11e0-b259-001517c526f0,Средне продаваемый
15831,cc8118b5-383b-11de-8a24-00151716f9f5,Средне продаваемый
15832,cc822d6b-b0d3-11e0-b5a2-00155d030b07,Средне продаваемый
15833,cc822d6c-b0d3-11e0-b5a2-00155d030b07,Средне продаваемый
15834,cc822d6d-b0d3-11e0-b5a2-00155d030b07,Средне продаваемый
15835,cc822d6e-b0d3-11e0-b5a2-00155d030b07,Средне продаваемый
15836,cc84a4d1-cc6b-11e0-9759-001517c526f0,Средне продаваемый
15837,cc90436c-f1ff-11df-a7e1-001517c526f0,Средне продаваемый
15838,cc90436d-f1ff-11df-a7e1-001517c526f0,Средне продаваемый
15839,cc9e19e5-8517-11dd-ade5-00151716f9f5,Наименее продаваемый
15840,cca059c1-0274-11e0-879e-001517c526f0,Наименее продаваемый
15841,cca059c2-0274-11e0-879e-001517c526f0,Средне продаваемый
15842,cca059c4-0274-11e0-879e-001517c526f0,Наименее продаваемый
15843,cca78806-2ba7-11e1-9772-001517c526f0,Средне продаваемый
15844,ccaf75b1-9363-11de-8bef-00151716f9f5,Средне продаваемый
15845,ccaf75b2-9363-11de-8bef-00151716f9f5,Средне продаваемый
15846,ccaf75b3-9363-11de-8bef-00151716f9f5,Средне продаваемый
15847,ccaf75b4-9363-11de-8bef-00151716f9f5,Средне продаваемый
15848,ccaf75b7-9363-11de-8bef-00151716f9f5,Наименее продаваемый
15849,ccaf75c0-9363-11de-8bef-00151716f9f5,Наиболее продаваемый
15850,ccaf75c4-9363-11de-8bef-00151716f9f5,Средне продаваемый
15851,ccb0b020-ba5f-11dc-b91f-00001a1933df,Наиболее продаваемый
15852,ccb0b022-ba5f-11dc-b91f-00001a1933df,Средне продаваемый
15853,ccb0b023-ba5f-11dc-b91f-00001a1933df,Наименее продаваемый
15854,ccb360c0-81ea-11e1-acd1-001517c526f0,Средне продаваемый
15855,ccb360c1-81ea-11e1-acd1-001517c526f0,Средне продаваемый
15856,ccc14107-42db-11e0-9fe1-001517c526f0,Наименее продаваемый
15857,ccd81691-c6c9-11df-b127-001517c526f0,Наименее продаваемый
15858,ccd9a09a-e5e6-11dd-b158-00151716f9f5,Наименее продаваемый
15859,ccd9a09c-e5e6-11dd-b158-00151716f9f5,Наименее продаваемый
15860,ccdee936-74be-11e1-9ee9-001517c526f0,Наименее продаваемый
15861,cce214c9-72ec-11e1-bc24-001517c526f0,Средне продаваемый
15862,cce214d4-72ec-11e1-bc24-001517c526f0,Средне продаваемый
15863,cce86c36-d745-11db-b0e6-00001a1933df,Наименее продаваемый
15864,cce94bc7-bf7a-11dd-a804-00151716f9f5,Средне продаваемый
15865,cce94bc8-bf7a-11dd-a804-00151716f9f5,Наиболее продаваемый
15866,cce94bc9-bf7a-11dd-a804-00151716f9f5,Наиболее продаваемый
15867,cce94bca-bf7a-11dd-a804-00151716f9f5,Наиболее продаваемый
15868,cce94bcb-bf7a-11dd-a804-00151716f9f5,Наиболее продаваемый
15869,cce94bcc-bf7a-11dd-a804-00151716f9f5,Средне продаваемый
15870,cce94bcd-bf7a-11dd-a804-00151716f9f5,Средне продаваемый
15871,cce94bce-bf7a-11dd-a804-00151716f9f5,Средне продаваемый
15872,cce94bcf-bf7a-11dd-a804-00151716f9f5,Средне продаваемый
15873,ccef5dbe-2078-11df-a973-001517c526f1,Наименее продаваемый
15874,cd0f69c3-1f1b-11e1-89c5-001517c526f0,Средне продаваемый
15875,cd0f69c6-1f1b-11e1-89c5-001517c526f0,Средне продаваемый
15876,cd0f69c7-1f1b-11e1-89c5-001517c526f0,Наименее продаваемый
15877,cd117f45-7aa1-11df-9944-001517c526f1,Средне продаваемый
15878,cd117f46-7aa1-11df-9944-001517c526f1,Средне продаваемый
15879,cd117f47-7aa1-11df-9944-001517c526f1,Средне продаваемый
15880,cd117f48-7aa1-11df-9944-001517c526f1,Средне продаваемый
15881,cd117f49-7aa1-11df-9944-001517c526f1,Средне продаваемый
15882,cd117f4a-7aa1-11df-9944-001517c526f1,Средне продаваемый
15883,cd117f4b-7aa1-11df-9944-001517c526f1,Наименее продаваемый
15884,cd156e50-71c5-11df-a21d-001517c526f1,Наименее продаваемый
15885,cd19d372-c4ab-11e0-bb97-001517c526f0,Средне продаваемый
15886,cd22a6fe-1afc-11e1-9d32-001517c526f0,Наименее продаваемый
15887,cd22a702-1afc-11e1-9d32-001517c526f0,Средне продаваемый
15888,cd22a703-1afc-11e1-9d32-001517c526f0,Средне продаваемый
15889,cd29c451-2731-11df-b750-001517c526f1,Средне продаваемый
15890,cd2b43f3-7fdd-11de-b404-00151716f9f5,Наименее продаваемый
15891,cd2b43f9-7fdd-11de-b404-00151716f9f5,Средне продаваемый
15892,cd2b4400-7fdd-11de-b404-00151716f9f5,Средне продаваемый
15893,cd2c5fd7-cf4d-11df-b32d-001517c526f0,Наименее продаваемый
15894,cd336959-2b1c-11df-846a-001517c526f1,Средне продаваемый
15895,cd3a074d-b0c3-11e0-b5a2-00155d030b07,Средне продаваемый
15896,cd3a074e-b0c3-11e0-b5a2-00155d030b07,Средне продаваемый
15897,cd3a074f-b0c3-11e0-b5a2-00155d030b07,Средне продаваемый
15898,cd3a0750-b0c3-11e0-b5a2-00155d030b07,Средне продаваемый
15899,cd3a0752-b0c3-11e0-b5a2-00155d030b07,Средне продаваемый
15900,cd3a0753-b0c3-11e0-b5a2-00155d030b07,Средне продаваемый
15901,cd3a0754-b0c3-11e0-b5a2-00155d030b07,Средне продаваемый
15902,cd3a0755-b0c3-11e0-b5a2-00155d030b07,Средне продаваемый
15903,cd3a0756-b0c3-11e0-b5a2-00155d030b07,Средне продаваемый
15904,cd3a0757-b0c3-11e0-b5a2-00155d030b07,Средне продаваемый
15905,cd3a0758-b0c3-11e0-b5a2-00155d030b07,Средне продаваемый
15906,cd3a0759-b0c3-11e0-b5a2-00155d030b07,Средне продаваемый
15907,cd3a075a-b0c3-11e0-b5a2-00155d030b07,Средне продаваемый
15908,cd3a075b-b0c3-11e0-b5a2-00155d030b07,Средне продаваемый
15909,cd3a075c-b0c3-11e0-b5a2-00155d030b07,Средне продаваемый
15910,cd3a075d-b0c3-11e0-b5a2-00155d030b07,Средне продаваемый
15911,cd3a075e-b0c3-11e0-b5a2-00155d030b07,Средне продаваемый
15912,cd3a0761-b0c3-11e0-b5a2-00155d030b07,Средне продаваемый
15913,cd3a0763-b0c3-11e0-b5a2-00155d030b07,Средне продаваемый
15914,cd3a0764-b0c3-11e0-b5a2-00155d030b07,Средне продаваемый
15915,cd3be98b-1baf-11e1-9a3d-001517c526f0,Средне продаваемый
15916,cd3be98c-1baf-11e1-9a3d-001517c526f0,Средне продаваемый
15917,cd4de2d9-8842-11e0-a6be-001517d7bde1,Наименее продаваемый
15918,cd4f1341-2aa6-11e1-b0a9-001517c526f0,Средне продаваемый
15919,cd4f1342-2aa6-11e1-b0a9-001517c526f0,Средне продаваемый
15920,cd4f1343-2aa6-11e1-b0a9-001517c526f0,Средне продаваемый
15921,cd4f1344-2aa6-11e1-b0a9-001517c526f0,Средне продаваемый
15922,cd4f1345-2aa6-11e1-b0a9-001517c526f0,Средне продаваемый
15923,cd4f1346-2aa6-11e1-b0a9-001517c526f0,Средне продаваемый
15924,cd4f1347-2aa6-11e1-b0a9-001517c526f0,Средне продаваемый
15925,cd4f1348-2aa6-11e1-b0a9-001517c526f0,Средне продаваемый
15926,cd4f134a-2aa6-11e1-b0a9-001517c526f0,Средне продаваемый
15927,cd4f134b-2aa6-11e1-b0a9-001517c526f0,Средне продаваемый
15928,cd4f134c-2aa6-11e1-b0a9-001517c526f0,Средне продаваемый
15929,cd4f134d-2aa6-11e1-b0a9-001517c526f0,Средне продаваемый
15930,cd4f134e-2aa6-11e1-b0a9-001517c526f0,Средне продаваемый
15931,cd4f134f-2aa6-11e1-b0a9-001517c526f0,Средне продаваемый
15932,cd4f1350-2aa6-11e1-b0a9-001517c526f0,Средне продаваемый
15933,cd4f1351-2aa6-11e1-b0a9-001517c526f0,Средне продаваемый
15934,cd4f1353-2aa6-11e1-b0a9-001517c526f0,Средне продаваемый
15935,cd6f8fe4-4785-11df-bc79-001517c526f1,Средне продаваемый
15936,cd746120-0f23-11e1-89b2-001517de70ad,Наименее продаваемый
15937,cd746121-0f23-11e1-89b2-001517de70ad,Наименее продаваемый
15938,cd7d90f9-c515-11df-b643-001517c526f0,Наиболее продаваемый
15939,cd7d90fa-c515-11df-b643-001517c526f0,Наиболее продаваемый
15940,cd800e17-912a-11de-8bef-00151716f9f5,Средне продаваемый
15941,cd86b309-b18c-11db-a08d-00001a1933df,Наиболее продаваемый
15942,cda4b12b-93e3-11db-a149-00001a1933df,Средне продаваемый
15943,cda4b12c-93e3-11db-a149-00001a1933df,Средне продаваемый
15944,cda4b12d-93e3-11db-a149-00001a1933df,Средне продаваемый
15945,cda59469-532c-11df-a73d-001517c526f1,Наименее продаваемый
15946,cda5946a-532c-11df-a73d-001517c526f1,Средне продаваемый
15947,cda5946b-532c-11df-a73d-001517c526f1,Наименее продаваемый
15948,cda5946c-532c-11df-a73d-001517c526f1,Наименее продаваемый
15949,cda6e95b-f52a-11e0-98e5-001517c526f0,Средне продаваемый
15950,cda985c9-d5dc-11dc-b777-00151716f9f5,Средне продаваемый
15951,cdb8db8a-79fc-11e1-84e2-001517c526f0,Средне продаваемый
15952,cdb8db8c-79fc-11e1-84e2-001517c526f0,Наименее продаваемый
15953,cdb8db8d-79fc-11e1-84e2-001517c526f0,Средне продаваемый
15954,cdb8db8e-79fc-11e1-84e2-001517c526f0,Наименее продаваемый
15955,cdb8db8f-79fc-11e1-84e2-001517c526f0,Средне продаваемый
15956,cdb8db90-79fc-11e1-84e2-001517c526f0,Средне продаваемый
15957,cdc2f2f5-469d-11db-936f-00001a1933df,Наименее продаваемый
15958,cdcaa914-2553-11e1-85b0-001517c526f0,Средне продаваемый
15959,cdcaa915-2553-11e1-85b0-001517c526f0,Средне продаваемый
15960,cdd928a6-3247-11df-af8c-001517c526f1,Средне продаваемый
15961,cde63092-0fb1-11df-a185-00151716f9f5,Средне продаваемый
15962,cdf31bec-a3e4-11de-8bef-00151716f9f5,Наименее продаваемый
15963,cdf31bee-a3e4-11de-8bef-00151716f9f5,Наименее продаваемый
15964,cdf3af56-7ede-11e1-a1db-001517c526f0,Средне продаваемый
15965,ce03f0f2-60dc-11e1-aa31-001517c526f0,Наименее продаваемый
15966,ce03f0f3-60dc-11e1-aa31-001517c526f0,Наименее продаваемый
15967,ce03f0f4-60dc-11e1-aa31-001517c526f0,Наименее продаваемый
15968,ce03f0f6-60dc-11e1-aa31-001517c526f0,Наименее продаваемый
15969,ce03f0f7-60dc-11e1-aa31-001517c526f0,Наименее продаваемый
15970,ce03f0f8-60dc-11e1-aa31-001517c526f0,Средне продаваемый
15971,ce03f0f9-60dc-11e1-aa31-001517c526f0,Средне продаваемый
15972,ce03f0fa-60dc-11e1-aa31-001517c526f0,Средне продаваемый
15973,ce03f0fb-60dc-11e1-aa31-001517c526f0,Средне продаваемый
15974,ce0704be-3a66-11e0-b0ec-001517c526f0,Средне продаваемый
15975,ce106c87-fe54-11de-b2fc-00151716f9f5,Наиболее продаваемый
15976,ce106c88-fe54-11de-b2fc-00151716f9f5,Наиболее продаваемый
15977,ce106c89-fe54-11de-b2fc-00151716f9f5,Наиболее продаваемый
15978,ce106c8a-fe54-11de-b2fc-00151716f9f5,Наиболее продаваемый
15979,ce11e152-2e80-11e0-bc55-001517c526f0,Наименее продаваемый
15980,ce1771bf-3164-11df-af8c-001517c526f1,Наиболее продаваемый
15981,ce1e13cc-43ae-11dc-b893-00151716f9f5,Наименее продаваемый
15982,ce1e5458-171d-11e1-83e0-001517c526f0,Средне продаваемый
15983,ce36b738-fdd5-11e0-8b06-001517c526f0,Средне продаваемый
15984,ce36b739-fdd5-11e0-8b06-001517c526f0,Средне продаваемый
15985,ce3ebe16-bd82-11e0-87f8-00155d030b07,Наиболее продаваемый
15986,ce3fd4fb-5ef8-11df-a974-001517c526f1,Средне продаваемый
15987,ce44790f-ee14-11df-8f2d-001517c526f0,Наименее продаваемый
15988,ce447910-ee14-11df-8f2d-001517c526f0,Наиболее продаваемый
15989,ce6549ce-40db-11e1-8064-001517c526f0,Средне продаваемый
15990,ce6549cf-40db-11e1-8064-001517c526f0,Средне продаваемый
15991,ce8ea120-1e7a-11de-b9ea-00151716f9f5,Средне продаваемый
15992,ceb17e13-ef78-11de-97f8-00151716f9f5,Наиболее продаваемый
